id,NEGERI,PPD,Peringkat,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,PKHAS,longitude,latitude
7888,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3338,SEKOLAH KEBANGSAAN PEKAN SEMPORNA II,PETI SURAT 319,91308,SEMPORNA,89781528,89781379,XBA3338@moe.edu.my,Bandar,SK,740,59,ADA,TIADA,118.61353,4.47074
7889,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3339,SEKOLAH KEBANGSAAN BUBUL II,PETI SURAT 297,91308,SEMPORNA,89782841,89782841,XBA3339@moe.edu.my,Luar Bandar,SK,616,43,ADA,TIADA,118.60351,4.4584
7890,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3340,SEKOLAH KEBANGSAAN BUKIT LALANG,W.D.T 55,91309,SEMPORNA,89781012,89781012,XBA3340@moe.edu.my,Luar Bandar,SK,574,39,ADA,TIADA,118.56814,4.43622
7891,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4001,SEKOLAH KEBANGSAAN GANTISAN,Peti Surat 13983,88846,KOTA KINABALU,88411022,88411022,XBA4001@moe.edu.my,Luar Bandar,SK,689,48,ADA,TIADA,116.13032,6.09084
7892,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4003,SEKOLAH KEBANGSAAN BABAGON TOKI,PETI SURAT A-247,88857,INANAM,88657567,TIADA,XBA4003@moe.edu.my,Luar Bandar,SK,62,14,ADA,TIADA,116.183067,5.951567
7893,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4004,SEKOLAH KEBANGSAAN BANTAYAN,PETI SURAT A-339,89357,INANAM,88421255,88421255,XBA4004@moe.edu.my,Luar Bandar,SK,235,22,ADA,TIADA,116.12694,5.9572
7894,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4007,SEKOLAH KEBANGSAAN DARAU,PETI SURAT 11881,88820,KOTA KINABALU,88491326,88491326,XBA4007@moe.edu.my,Luar Bandar,SK,1316,71,ADA,TIADA,116.15216,6.02171
7895,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4010,SEKOLAH KEBANGSAAN GUDON MENGGATAL,WDT 41,89359,INANAM,88491011,88491011,XBA4010@moe.edu.my,Luar Bandar,SK,618,33,ADA,TIADA,116.15492,6.05129
7896,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4011,SEKOLAH KEBANGSAAN PENGIRAN SITI HAFSAH KARAMBUNAI,PETI SURAT 12946,88832,KOTA KINABALU,88411140,88411140,XBA4011@moe.edu.my,Luar Bandar,SK,233,23,ADA,TIADA,116.13538,6.10618
7897,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4012,SEKOLAH KEBANGSAAN KEBAGU,PETI SURAT 14649,88853,KOTA KINABALU,88438400,88438400,XBA4012@moe.edu.my,Luar Bandar,SK,575,35,ADA,TIADA,116.1155,6.0539
7898,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4013,SEKOLAH KEBANGSAAN KEBAYAU TELIPOK,PETI SURAT 43 TELIPOK,88450,KOTA KINABALU,TIADA,TIADA,XBA4013@moe.edu.my,Luar Bandar,SK,82,13,TIADA,TIADA,116.21379,6.05669
7899,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4014,SEKOLAH KEBANGSAAN KEPAYAN,PETI SURAT 395,88858,KOTA KINABALU,88221490,88221490,XBA4014@moe.edu.my,Bandar,SK,1287,77,ADA,TIADA,116.06184,5.92908
7900,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4016,SEKOLAH KEBANGSAAN KIONSOM INANAM,PETI SURAT A-472,89357,INANAM,88424400,88424400,XBA4016@moe.edu.my,Luar Bandar,SK,165,22,ADA,TIADA,116.18042,5.98318
7901,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4017,SEKOLAH KEBANGSAAN KERONGGU,WDT 13 INANAM 89359  INANAM,89359,KOTA KINABALU,88423057,88423057,XBA4017@moe.edu.my,Luar Bandar,SK,90,14,ADA,TIADA,116.16198,5.95665
7902,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4018,SEKOLAH KEBANGSAAN KITOBU,PETI SURAT 175,89357,INANAM,88422707,88422707,XBA4018@moe.edu.my,Luar Bandar,SK,155,21,ADA,TIADA,116.15688,5.97392
7903,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4019,SEKOLAH KEBANGSAAN KOKOL,PETI SURAT 12470,88827,KOTA KINABALU,88442928,88442928,XBA4019@moe.edu.my,Luar Bandar,SK,141,14,ADA,TIADA,116.1968,6.020467
7904,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4020,SEKOLAH KEBANGSAAN KOLOMBONG KOTA KINABALU,PETI SURAT 16430  INANAM,88870,KOTA KINABALU,88432032,88432032,XBA4020@moe.edu.my,Bandar,SK,797,61,ADA,ADA,116.13096,5.98092
7905,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4023,SEKOLAH KEBANGSAAN LIKAS,PETI SURAT 11196,88813,KOTA KINABALU,88426360,88426361,XBA4023@moe.edu.my,Bandar,SK,1422,86,ADA,TIADA,116.11211,5.99767
7906,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4031,SEKOLAH KEBANGSAAN MALAWA,PETI SURAT 281,88857,KOTA KINABALU,88494595,88493596,XBA4031@moe.edu.my,Luar Bandar,SK,1323,72,ADA,ADA,116.1527,6.0845
7907,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4033,SEKOLAH KEBANGSAAN NATAI TELIPOK,Peti Surat 313,88450,TELIPOK,TIADA,TIADA,XBA4033@moe.edu.my,Luar Bandar,SK,28,14,ADA,TIADA,116.230167,6.024633
7908,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4034,SEKOLAH KEBANGSAAN PORING-PORING,W.D.T 48,89350,INANAM,TIADA,TIADA,XBA4034@moe.edu.my,Luar Bandar,SK,35,14,ADA,TIADA,116.22525,5.97105
7909,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4035,SEKOLAH KEBANGSAAN PULAU GAYA,P/S 13758,88840,KOTA KINABALU,88444146,88444151,XBA4035@moe.edu.my,Luar Bandar,SK,1421,76,ADA,TIADA,116.06038,6.00151
7910,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4036,SEKOLAH KEBANGSAAN RAMPAYAN MENGGATAL,PETI SURAT 15439,88863,KOTA KINABALU,88492123,88493124,XBA4036@moe.edu.my,Luar Bandar,SK,576,35,ADA,TIADA,116.14519,6.03232
7911,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4037,SEKOLAH KEBANGSAAN RUMINDING,PO BOX A 208,89357,INANAM,88234234,TIADA,XBA4037@moe.edu.my,Luar Bandar,SK,10,7,TIADA,TIADA,116.288433,5.09615
7912,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4041,SEKOLAH KEBANGSAAN PULAU SEPANGGAR,WDT 167,88901,KOTA KINABALU,88475105,88475106,XBA4041@moe.edu.my,Luar Bandar,SK,206,24,ADA,TIADA,116.07854,6.06718
7913,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4042,SEKOLAH KEBANGSAAN SEMBULAN,PETI SURAT 140,89458,KOTA KINABALU,88215270,88212669,XBA4042@moe.edu.my,Bandar,SK,1059,71,ADA,TIADA,116.06596,5.96386
7914,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4059,SEKOLAH KEBANGSAAN TALUNGAN TELIPOK,PETI SURAT 110,88450,KOTA KINABALU,88470233,TIADA,XBA4059@moe.edu.my,Luar Bandar,SK,61,15,ADA,TIADA,116.248527,6.023447
7915,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4060,SEKOLAH KEBANGSAAN TAMPULAN,PETI SURAT 58,88450,KOTA KINABALU,TIADA,TIADA,XBA4060@moe.edu.my,Luar Bandar,SK,62,18,ADA,TIADA,116.203617,6.055767
7916,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4061,SEKOLAH KEBANGSAAN TANJUNG ARU 1,PETI SURAT 64,88858,KOTA KINABALU,88215910,88211266,XBA4061@moe.edu.my,Bandar,SK,882,59,ADA,TIADA,116.05336,5.94848
7917,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4064,SEKOLAH KEBANGSAAN TOMBONGON,PETI SURAT 12470,88827,KOTA KINABALU,TIADA,TIADA,XBA4064@moe.edu.my,Luar Bandar,SK,69,13,ADA,TIADA,116.236533,5.976683
7918,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4072,SEKOLAH KEBANGSAAN UNGGUN MENGGATAL,WDT 293,88902,KOTA KINABALU,88493200,88493200,XBA4072@moe.edu.my,Luar Bandar,SK,594,33,ADA,TIADA,116.14803,6.05826
7919,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4073,SEKOLAH KEBANGSAAN POMOTODON,PETI SURAT  A-204,88857,INANAM,88424255,88424255,XBA4073@moe.edu.my,Luar Bandar,SK,310,31,ADA,TIADA,116.16395,5.98709
7920,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4090,SEKOLAH KEBANGSAAN PANGKALAN TLDM KOTA KINABALU,PETI SURAT NO 813,88450,KOTA KINABALU,88482416,88482537,XBA4090@moe.edu.my,Luar Bandar,SK,658,39,ADA,TIADA,116.10349,6.08838
7921,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4091,SEKOLAH KEBANGSAAN INANAM LAUT,WDT 46,88450,INANAM,88421208,88421208,XBA4091@moe.edu.my,Bandar,SK,824,55,ADA,TIADA,116.13366,5.9958
7922,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4092,SEKOLAH KEBANGSAAN BUKIT PADANG,Beg Berkunci 2031,88300,KOTA KINABALU,88249420,88249420,XBA4092@moe.edu.my,Bandar,SK,507,59,ADA,ADA,116.10569,5.95551
7923,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4093,SEKOLAH KEBANGSAAN TOBOBON,PETI SURAT A-171,88857,INANAM,88491708,88497394,XBA4093@moe.edu.my,Luar Bandar,SK,1647,91,ADA,TIADA,116.16799,6.05538
7924,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4094,SEKOLAH KEBANGSAAN LAPASAN,PETI SURAT 14340,88849,KOTA KINABALU,88442384,88442385,XBA4094@moe.edu.my,Luar Bandar,SK,287,23,ADA,TIADA,116.16088,6.11049
7925,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4095,SEKOLAH KEBANGSAAN SRI GAYA,LORONG SELADANG OFF JALAN KEBAJIKAN,88300,KOTA KINABALU,88224779,88257164,XBA4095@moe.edu.my,Bandar,SK,918,58,ADA,TIADA,116.07998,5.9628
7926,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4096,SEKOLAH KEBANGSAAN TANJUNG ARU II,PETI SURAT 653,88858,KOTA KINABALU,88212837,88212837,XBA4096@moe.edu.my,Bandar,SK,698,54,ADA,ADA,116.0529,5.9475
7927,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4097,SEKOLAH KEBANGSAAN INANAM II,PETI SURAT 321,88450,INANAM,88427958,88427958,XBA4097@moe.edu.my,Bandar,SK,1226,84,ADA,ADA,116.13181,6.00656
7928,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4098,SEKOLAH KEBANGSAAN MUTIARA KOTA KINABALU,LORONG AMAN 1 OFF JALAN LINTAS,88300,KOTA KINABALU,88437492,88431473,XBA4098@moe.edu.my,Bandar,SK,696,59,ADA,TIADA,116.10506,5.97047
7929,SABAH,PPD KOTA KINABALU,Rendah,Kebangsaan,XBA4099,SEKOLAH KEBANGSAAN LUYANG KOTA KINABALU,PETI SURAT 21834,88776,KOTA KINABALU,88714721,88718734,XBA4099@moe.edu.my,Bandar,SK,495,59,ADA,ADA,116.09865,5.94348
7930,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4101,SEKOLAH KEBANGSAAN BABAGON,PETI SURAT 234,89507,PENAMPANG,88719884,88719884,XBA4101@moe.edu.my,Luar Bandar,SK,350,29,ADA,TIADA,116.18422,5.90617
7931,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4102,SEKOLAH KEBANGSAAN BUAYAN,PETI SURAT 181,89507,PENAMPANG,TIADA,TIADA,XBA4102@moe.edu.my,Luar Bandar,SK,37,10,TIADA,TIADA,116.19215,5.77354
7932,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4103,SEKOLAH KEBANGSAAN BUIT HILL,PETI SURAT 147,89507,PENAMPANG,88764369,88761063,XBA4103@moe.edu.my,Luar Bandar,SK,419,31,ADA,TIADA,116.0667,5.89875
7933,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4105,SEKOLAH KEBANGSAAN KIPOVO,PETI SURAT 329,89507,PENAMPANG,88727592,88727592,XBA4105@moe.edu.my,Luar Bandar,SK,75,14,ADA,TIADA,116.16541,5.93897
7934,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4106,SEKOLAH KEBANGSAAN KEM LOK KAWI,PETI SURAT 147,89507,KOTA KINABALU,88762909,88762908,XBA4106@moe.edu.my,Luar Bandar,SK,925,68,ADA,TIADA,116.05809,5.8593
7935,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4107,SEKOLAH KEBANGSAAN LONGKOGUNGON,PETI SURAT 266,89507,PENAMPANG,TIADA,TIADA,XBA4107@moe.edu.my,Luar Bandar,SK,13,6,TIADA,TIADA,116.28889,5.7878
7936,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4108,SEKOLAH KEBANGSAAN MOYOG,PETI SURAT 9,89507,PENAMPANG,88724510,88724510,XBA4108@moe.edu.my,Luar Bandar,SK,201,15,ADA,TIADA,116.23544,5.88823
7937,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4109,SEKOLAH KEBANGSAAN TANSAU,PETI SURAT 147,89507,PENAMPANG,88764393,88764393,XBA4109@moe.edu.my,Luar Bandar,SK,782,57,ADA,TIADA,116.05558,5.88097
7938,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4111,SEKOLAH KEBANGSAAN PETAGAS,PETI SURAT 55,89457,PUTATAN,88764589,88764589,XBA4111@moe.edu.my,Luar Bandar,SK,782,65,ADA,TIADA,116.05223,5.91161
7939,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4112,SEKOLAH KEBANGSAAN PUTATON INOBONG,PETI SURAT 451,89507,PENAMPANG,88715264,88715264,XBA4112@moe.edu.my,Luar Bandar,SK,132,14,ADA,TIADA,116.13934,5.89068
7940,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4113,SEKOLAH KEBANGSAAN PUUN TUNOH,PETI SURAT 71,89507,PENAMPANG,88713227,88723049,XBA4113@moe.edu.my,Luar Bandar,SK,221,29,ADA,TIADA,116.0797,5.907167
7941,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4120,SEKOLAH KEBANGSAAN SUGUD,PETI SURAT 273,89507,PENAMPANG,88716441,88716441,XBA4120@moe.edu.my,Luar Bandar,SK,239,19,ADA,TIADA,116.09767,5.85527
7942,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4121,SEKOLAH KEBANGSAAN TERIAN,PETI SURAT 181,89507,PENAMPANG,TIADA,TIADA,XBA4121@moe.edu.my,Luar Bandar,SK,26,8,TIADA,TIADA,116.18096,5.81076
7943,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4122,SEKOLAH KEBANGSAAN TOMBOVO,PETI SURAT 11022,88811,KOTA KINABALU,88763508,88763508,XBA4122@moe.edu.my,Luar Bandar,SK,672,42,ADA,TIADA,116.06254,5.86882
7944,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4125,SEKOLAH KEBANGSAAN TAMPASAK TOGUDON,PETI SURAT 321,89507,PENAMPANG,TIADA,TIADA,XBA4125@moe.edu.my,Luar Bandar,SK,76,13,ADA,TIADA,116.273433,5.85045
7945,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4126,SEKOLAH KEBANGSAAN PEKAN PUTATAN,PETI SURAT 147,88200,KOTA KINABALU,88761941,88763625,XBA4126@moe.edu.my,Bandar,SK,1278,87,ADA,TIADA,116.04255,5.89535
7946,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4128,SEKOLAH KEBANGSAAN BAHANG,PETI SURAT 712,89507,PENAMPANG,88723949,88723949,XBA4128@moe.edu.my,Bandar,SK,683,55,ADA,ADA,116.08678,5.92567
7947,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4129,SEKOLAH KEBANGSAAN KIBABAIG,PETI SURAT 664,89507,PENAMPANG,88723854,88723854,XBA4129@moe.edu.my,Bandar,SK,933,72,ADA,ADA,116.10996,5.91731
7948,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4130,SEKOLAH KEBANGSAAN KG CONTOH,PETI SURAT 147,89507,KOTA KINABALU,88765107,88764766,XBA4130@moe.edu.my,Luar Bandar,SK,876,68,ADA,ADA,116.04412,5.91017
7949,SABAH,PPD PENAMPANG,Rendah,Kebangsaan,XBA4131,SEKOLAH KEBANGSAAN PENAMPANG,PETI SURAT 147,89500,PENAMPANG,88701164,88701175,XBA4131@moe.edu.my,Bandar,SK,808,61,ADA,ADA,116.10167,5.92007
7950,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4203,SEKOLAH KEBANGSAAN BELATIK,PETI SURAT 285,89608,PAPAR,88919795,TIADA,XBA4203@moe.edu.my,Luar Bandar,SK,102,14,ADA,TIADA,115.93668,5.61877
7951,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4204,SEKOLAH KEBANGSAAN BENONI,PETI SURAT 186,89608,PAPAR,88913003,88913891,XBA4204@moe.edu.my,Luar Bandar,SK,539,48,ADA,ADA,115.92294,5.69632
7952,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4205,SEKOLAH KEBANGSAAN BERINGIS,PETI SURAT686,89608,PAPAR,88750952,88750952,XBA4205@moe.edu.my,Luar Bandar,SK,425,41,ADA,TIADA,115.99242,5.78778
7953,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4214,SEKOLAH KEBANGSAAN DAINGIN,PETI SURAT 132,89608,PAPAR,88908433,TIADA,XBA4214@moe.edu.my,Luar Bandar,SK,115,18,ADA,TIADA,115.961,5.58208
7954,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4215,SEKOLAH KEBANGSAAN GANA,PETI SURAT 641,89608,PAPAR,88916106,TIADA,XBA4215@moe.edu.my,Luar Bandar,SK,120,15,ADA,TIADA,116.01206,5.70752
7955,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4217,SEKOLAH KEBANGSAAN KAIDUAN,PETI SURAT 132,89608,PAPAR,TIADA,TIADA,XBA4217@moe.edu.my,Luar Bandar,SK,86,15,ADA,TIADA,116.09494,5.76909
7956,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4218,SEKOLAH KEBANGSAAN KELATUAN,PETI SURAT 143,89608,PAPAR,88916175,88916175,XBA4218@moe.edu.my,Luar Bandar,SK,154,21,ADA,TIADA,115.95757,5.63906
7957,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4219,SEKOLAH KEBANGSAAN KAWANG,PETI SURAT 132,89608,PAPAR,88750095,88750095,XBA4219@moe.edu.my,Luar Bandar,SK,313,36,ADA,TIADA,116.01968,5.77497
7958,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4220,SEKOLAH KEBANGSAAN KAYAU,W.D.T 04,89609,PAPAR,88917062,88917062,XBA4220@moe.edu.my,Luar Bandar,SK,67,15,TIADA,TIADA,116.0107,5.67985
7959,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4221,SEKOLAH KEBANGSAAN KELANAHAN,PETI SURAT 24,89607,PAPAR,88913498,88911907,XBA4221@moe.edu.my,Luar Bandar,SK,215,21,ADA,TIADA,115.9148,5.72507
7960,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4222,SEKOLAH KEBANGSAAN KAMBIZAAN,PETI SURAT 132,89608,PAPAR,88913575,TIADA,XBA4222@moe.edu.my,Luar Bandar,SK,59,14,ADA,TIADA,116.02694,5.6817
7961,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4226,SEKOLAH KEBANGSAAN PEKAN KINARUT,PETI SURAT 622,89600,PAPAR,88750513,88754659,XBA4226@moe.edu.my,Luar Bandar,SK,1500,97,ADA,ADA,116.04229,5.822
7962,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4227,SEKOLAH KEBANGSAAN KOGOPON,PETI SURAT 132,89608,PAPAR,88908002,TIADA,XBA4227@moe.edu.my,Luar Bandar,SK,97,15,ADA,TIADA,116.03555,5.7063
7963,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4228,SEKOLAH KEBANGSAAN KUALA PAPAR,PETI SURAT 123,89600,PAPAR,88913852,88913852,XBA4228@moe.edu.my,Luar Bandar,SK,429,39,ADA,TIADA,115.91266,5.745
7964,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4229,SEKOLAH KEBANGSAAN LANGKAWIT,PETI SURAT 117,89608,PAPAR,88916139,088 912873,XBA4229@moe.edu.my,Luar Bandar,SK,102,15,ADA,TIADA,115.95072,5.68061
7965,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4230,SEKOLAH KEBANGSAAN LIMPUTONG,PETI SURAT 381,89600,PAPAR,88911213,TIADA,XBA4230@moe.edu.my,Luar Bandar,SK,116,16,ADA,TIADA,115.95488,5.72761
7966,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4231,SEKOLAH KEBANGSAAN LINGAN,WDT 03  PAPAR,89609,PAPAR,TIADA,TIADA,XBA4231@moe.edu.my,Luar Bandar,SK,62,15,ADA,TIADA,115.99913,5.63044
7967,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4233,SEKOLAH KEBANGSAAN MANDALIPAU,PETI SURAT 132,89608,PAPAR,TIADA,TIADA,XBA4233@moe.edu.my,Luar Bandar,SK,65,14,ADA,TIADA,116.06853,5.72244
7968,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4234,SEKOLAH KEBANGSAAN MOOK,PETI SURAT 184,89608,PAPAR,88750201,88750201,XBA4234@moe.edu.my,Luar Bandar,SK,302,26,ADA,TIADA,116.04568,5.79988
7969,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4236,SEKOLAH KEBANGSAAN PADAWAN BESAR,PETI SURAT 168,89608,PAPAR,88911505,88911504,XBA4236@moe.edu.my,Luar Bandar,SK,68,15,ADA,TIADA,115.9806,5.70184
7970,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4237,SEKOLAH KEBANGSAAN PEKAN PAPAR,PETI SURAT 50,89607,PAPAR,88913648,88913908,XBA4237@moe.edu.my,Bandar,SK,620,41,ADA,TIADA,115.92843,5.73402
7971,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4241,SEKOLAH KEBANGSAAN PENGALAT BESAR,PETI SURAT 47,89607,PAPAR,88911060,88916934,XBA4241@moe.edu.my,Luar Bandar,SK,587,46,ADA,TIADA,115.96258,5.75926
7972,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4242,SEKOLAH KEBANGSAAN PENGALAT KECIL,PETI SURAT 181,89608,PAPAR,88913499,TIADA,XBA4242@moe.edu.my,Luar Bandar,SK,229,24,ADA,TIADA,115.94285,5.74825
7973,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4244,SEKOLAH KEBANGSAAN RAMPAZAN,PETI SURAT 32,89607,PAPAR,88911966,TIADA,XBA4244@moe.edu.my,Luar Bandar,SK,160,23,ADA,TIADA,115.97102,5.69822
7974,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4245,SEKOLAH KEBANGSAAN SABANDIL,PETI SURAT 138,89608,PAPAR,88912781,TIADA,XBA4245@moe.edu.my,Luar Bandar,SK,91,16,ADA,TIADA,115.97052,5.72367
7975,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4256,SEKOLAH KEBANGSAAN TAMPASAK,PETI SURAT 132,89608,PAPAR,88751339,TIADA,XBA4256@moe.edu.my,Luar Bandar,SK,386,31,ADA,TIADA,116.06377,5.81103
7976,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4257,SEKOLAH KEBANGSAAN TANAKI,PETI SURAT 648,89608,PAPAR,88751701,88751701,XBA4257@moe.edu.my,Luar Bandar,SK,63,15,ADA,TIADA,116.03374,5.7485
7977,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4258,SEKOLAH KEBANGSAAN BUANG SAYANG,PETI SURAT 499,89608,PAPAR,88914264,88914264,XBA4258@moe.edu.my,Luar Bandar,SK,289,35,ADA,TIADA,115.9319,5.74227
7978,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4259,SEKOLAH KEBANGSAAN PANTAI MANIS PAPAR,PETI SURAT 487,89608,PAPAR,88911943,88911943,XBA4259@moe.edu.my,Luar Bandar,SK,170,20,ADA,TIADA,115.89978,5.73552
7979,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4260,SEKOLAH KEBANGSAAN SURATI,PETI SURAT 255,89608,PAPAR,88917859,88911793,XBA4260@moe.edu.my,Luar Bandar,SK,450,47,ADA,ADA,115.94003,5.73183
7980,SABAH,PPD PAPAR,Rendah,Kebangsaan,XBA4261,SEKOLAH KEBANGSAAN PEKAN KIMANIS,"PETI SURAT 458, PAPAR",89608,KOTA KINABALU,88911398,88911399,XBA4261@moe.edu.my,Luar Bandar,SK,387,39,ADA,TIADA,115.89,5.61461
7981,SABAH,PPD TUARAN,Rendah,Kebangsaan,XBA4303,SEKOLAH KEBANGSAAN BERUNGIS TUARAN,PETI SURAT 107,89208,TUARAN,88785636,88785636,XBA4303@moe.edu.my,Luar Bandar,SK,397,31,ADA,TIADA,116.21861,6.14753
7982,SABAH,PPD TUARAN,Rendah,Kebangsaan,XBA4304,SEKOLAH KEBANGSAAN BOLONG,PETI SURAT 109,89208,TUARAN,88788128,88788128,xba4304@moe.edu.my,Luar Bandar,SK,262,18,ADA,TIADA,116.2049,6.20474
7983,SABAH,PPD TUARAN,Rendah,Kebangsaan,XBA4306,SEKOLAH KEBANGSAAN BUNDUNG,PETI SURAT 81,89208,TUARAN,88228846,TIADA,XBA4306@moe.edu.my,Luar Bandar,SK,114,15,ADA,TIADA,116.2605,6.18261
7984,SABAH,PPD TUARAN,Rendah,Kebangsaan,XBA4308,SEKOLAH KEBANGSAAN BUNGALIO,WDT86,89250,TAMPARULI,TIADA,TIADA,XBA4308@moe.edu.my,Luar Bandar,SK,89,15,ADA,TIADA,116.24888,6.10066
7985,SABAH,PPD TUARAN,Rendah,Kebangsaan,XBA4309,SEKOLAH KEBANGSAAN BARU-BARU,PETI SURAT 594,89208,TUARAN,TIADA,TIADA,XBA4309@moe.edu.my,Luar Bandar,SK,231,18,ADA,TIADA,116.2931,6.30294
